cluster,latitude,longitude,Cluster_Label
-1,41.977906327,-87.751094355,
-1,42.008981153,-87.709229045,
-1,41.666119868,-87.641516349,
-1,41.693113971,-87.541317797,
-1,41.65670318,-87.538682884,
-1,41.675953578,-87.644837239,
-1,41.755121439,-87.66193908,
-1,41.784007235,-87.765622741,
-1,41.974606411,-87.77456126,
-1,41.968180415,-87.733418612,
-1,41.797574215,-87.73676175,
-1,41.902653842,-87.651774291,
-1,41.987182683,-87.78644238,
-1,41.962056649,-87.783554074,
-1,41.698441683,-87.696411008,
-1,41.942252423,-87.797066896,
-1,41.739570963,-87.589123824,
-1,41.793723134,-87.758668416,
-1,41.698632606,-87.650329687,
-1,41.907128577,-87.64331774,
-1,41.826676884,-87.681147857,
-1,41.666563779,-87.631896969,
-1,41.948790205,-87.670607946,
-1,41.95966556,-87.724119325,
-1,41.718179532,-87.59344743,
-1,41.740669222,-87.688163635,
-1,41.820780583,-87.639652345,
-1,41.745852887,-87.692516388,
-1,41.871100929,-87.691858065,
-1,41.742041344,-87.729562875,
-1,41.727889439,-87.63609894,
-1,41.877652876,-87.665156211,
-1,41.812837565,-87.726216978,
-1,41.679299343,-87.676799325,
-1,41.775189789,-87.750277195,
-1,41.940028199,-87.830099213,
-1,41.79786998,-87.781094194,
-1,41.997337488,-87.79017775,
-1,41.798394809,-87.707374387,
-1,41.827692002,-87.727713067,
-1,41.834205006,-87.720628306,
-1,41.821130845,-87.647712404,
-1,41.930154998,-87.771068605,
-1,41.664776733,-87.628230922,
-1,42.009297403,-87.702823597,
-1,41.94406602,-87.685753219,
-1,41.709222067,-87.559691818,
-1,41.682297356,-87.65665996,
-1,41.95572326,-87.775641671,
-1,41.940807327,-87.735608616,
-1,41.93496193,-87.815195486,
-1,41.709174043,-87.552591126,
-1,41.645835955,-87.614611052,
-1,41.739053406,-87.622677728,
-1,41.751116055,-87.704861831,
-1,41.821359386,-87.624776739,
-1,41.695505718,-87.636434165,
-1,41.724468461,-87.657891747,
-1,41.871011224,-87.757796773,
-1,41.761040381,-87.633343084,
-1,41.834316499,-87.719408977,
-1,41.679299343,-87.676799325,
-1,41.985481967,-87.790635314,
-1,41.860189176,-87.691750548,
-1,42.019175729,-87.707201003,
-1,41.983996419,-87.759958171,
-1,41.666238944,-87.629488615,
-1,41.868253319,-87.646922745,
-1,41.810216032,-87.644362459,
-1,41.749954924,-87.688466449,
-1,41.829043697,-87.608125719,
-1,41.794340626,-87.715833715,
-1,41.676954894,-87.644317755,
-1,41.780998262,-87.623725349,
-1,41.779784616,-87.738668186,
-1,41.777545986,-87.725175111,
-1,41.883090078,-87.774753422,
-1,41.76186156,-87.719872867,
-1,41.981509836,-87.808661438,
-1,41.975209119,-87.837681301,
-1,42.007160244,-87.80754559,
-1,41.956914858,-87.663821519,
-1,41.761169377,-87.633345347,
-1,41.983996786,-87.760031728,
-1,41.983996419,-87.759958171,
-1,41.960499011,-87.67238381,
-1,41.980562238,-87.754799514,
-1,42.003481252,-87.704602881,
-1,41.979784982,-87.786582919,
-1,41.934731584,-87.706274558,
-1,41.727723906,-87.644599811,
-1,41.7037226,-87.532867499,
-1,41.698519541,-87.668961818,
-1,41.929776903,-87.672752506,
-1,41.991818007,-87.884615435,
-1,41.700321227,-87.660242735,
-1,41.928203725,-87.779512185,
-1,41.767169298,-87.607397055,
-1,41.685527331,-87.602849674,
-1,41.706388353,-87.566416591,
-1,41.749217894,-87.681382781,
-1,41.955475312,-87.773187982,
-1,41.920711924,-87.651027318,
-1,41.995619145,-87.747125447,
-1,41.775759303,-87.744640849,
-1,41.966185853,-87.672530946,
-1,41.729601293,-87.679888624,
-1,41.69857756,-87.719874148,
-1,41.711857719,-87.680101323,
-1,41.697732205,-87.562641716,
-1,41.711135048,-87.559720155,
-1,41.79528266,-87.772146305,
-1,41.787178983,-87.764934737,
-1,41.973893155,-87.888220178,
-1,41.942232065,-87.806899467,
-1,41.919690554,-87.705282785,
-1,41.776063027,-87.727575787,
-1,41.90041032,-87.650600669,
-1,41.97800341,-87.767212905,
-1,41.915024852,-87.792529579,
-1,41.979667671,-87.761379863,
-1,41.974613651,-87.791529291,
-1,41.72261218,-87.645672745,
-1,41.726055322,-87.579872477,
-1,41.70230419,-87.679044509,
-1,41.825914723,-87.638679678,
-1,41.955801429,-87.779317431,
-1,41.75546803,-87.70778801,
-1,41.807184224,-87.717430652,
-1,41.994526757,-87.740142325,
-1,41.699975273,-87.680188636,
-1,41.696976851,-87.643741586,
-1,41.91261971,-87.742712592,
-1,41.722588122,-87.565604921,
-1,41.795170645,-87.715044625,
-1,41.662601236,-87.549541874,
-1,41.867501143,-87.693454387,
-1,41.704593764,-87.643975141,
-1,41.840057588,-87.721996363,
-1,41.829694644,-87.704603841,
-1,41.937152841,-87.796892775,
-1,41.996555633,-87.748341887,
-1,41.729260091,-87.642209465,
-1,41.673725797,-87.623733542,
-1,41.878418596,-87.774595817,
-1,41.680321305,-87.668867162,
-1,41.869292076,-87.691788034,
-1,41.972960171,-87.72082271,
-1,41.945663723,-87.704116316,
-1,41.835346232,-87.67540877,
-1,41.752397859,-87.704900635,
-1,41.79502016,-87.695055987,
-1,41.699077473,-87.683020948,
-1,41.755643067,-87.543708692,
-1,41.79525611,-87.774581591,
-1,41.781203828,-87.735047289,
-1,41.797206335,-87.764875481,
-1,41.776772146,-87.748979695,
-1,41.836434389,-87.624452686,
-1,41.786224888,-87.771818295,
-1,41.715604844,-87.645491057,
-1,41.974299393,-87.672822186,
-1,41.97214036,-87.744560685,
-1,41.743713475,-87.691247824,
-1,41.993704168,-87.801310729,
-1,41.963162681,-87.751287437,
-1,41.739275917,-87.731292567,
-1,41.68322813,-87.708601689,
-1,41.914913179,-87.797391349,
-1,41.656513921,-87.539889136,
-1,41.87403433,-87.651803057,
-1,41.970698048,-87.79161028,
-1,41.958353455,-87.673887644,
-1,41.740238363,-87.575767792,
-1,41.783141666,-87.731439715,
-1,41.787259427,-87.593929706,
-1,41.698179701,-87.537700123,
-1,42.012002821,-87.785059675,
-1,41.889765267,-87.732580986,
-1,41.765328086,-87.603099814,
-1,41.682580677,-87.659106091,
-1,41.713572754,-87.64665179,
-1,41.834588207,-87.719413719,
-1,41.750768385,-87.731679931,
-1,41.777384653,-87.796910127,
-1,41.86595093,-87.74055407,
-1,41.740950947,-87.688974257,
-1,41.774858558,-87.786728447,
-1,41.930124628,-87.77836368,
-1,41.981804863,-87.699115383,
-1,41.958293474,-87.717948385,
-1,41.789739484,-87.795149682,
-1,41.929776903,-87.672752506,
-1,41.788277417,-87.594761381,
-1,41.707579454,-87.541341695,
-1,41.678756037,-87.660207594,
-1,41.694974913,-87.644894386,
-1,41.698922398,-87.697980824,
-1,41.669326636,-87.544186131,
-1,41.989635892,-87.673156562,
-1,41.987721189,-87.698092955,
-1,41.86449634,-87.668835922,
-1,41.965278785,-87.742752281,
-1,41.928153379,-87.79782442,
-1,42.005821313,-87.696010716,
-1,41.738139048,-87.574532055,
-1,41.698116131,-87.715704169,
-1,41.649365338,-87.544737149,
-1,41.668974823,-87.618335886,
-1,41.918798119,-87.806089024,
-1,41.722101081,-87.676041459,
-1,41.671525759,-87.633281564,
-1,41.877051728,-87.770054537,
-1,41.791259885,-87.737344685,
-1,41.778941277,-87.761751794,
-1,41.931163245,-87.67141152,
-1,41.814533526,-87.600582256,
-1,41.765829566,-87.679521139,
-1,41.671518322,-87.656318996,
-1,41.983588891,-87.779234753,
-1,41.794744605,-87.607507695,
-1,41.860167594,-87.617513168,
-1,41.917056326,-87.643629665,
-1,41.78876013,-87.586652067,
-1,41.942320428,-87.819131368,
-1,41.785315799,-87.766084199,
-1,41.845071297,-87.655483337,
-1,41.943709235,-87.819182697,
-1,41.804610696,-87.752856729,
-1,41.708478599,-87.613796549,
-1,41.825155197,-87.620420208,
-1,41.972493154,-87.711034276,
-1,41.684503334,-87.68368758,
-1,41.935375772,-87.734413421,
-1,41.988965656,-87.783984695,
-1,41.795430392,-87.788005922,
-1,41.928182032,-87.772217785,
-1,41.71007418,-87.645348588,
-1,41.888713082,-87.711234745,
-1,41.660559642,-87.555630554,
-1,41.799223474,-87.758824656,
-1,42.011510007,-87.668908566,
-1,41.685529649,-87.684647422,
-1,41.698599066,-87.526995371,
-1,41.705483722,-87.562054763,
-1,41.789403249,-87.593160689,
-1,42.004335129,-87.81085809,
-1,41.78954568,-87.603411734,
-1,41.956304902,-87.788184395,
-1,41.798246847,-87.745869048,
-1,41.985394472,-87.716271379,
-1,41.951629342,-87.744407597,
-1,41.97835922,-87.763142175,
-1,41.737865122,-87.723963127,
-1,41.664207638,-87.629408264,
-1,41.942161088,-87.825256299,
-1,41.942520298,-87.808117422,
-1,41.810563445,-87.626117209,
-1,41.690558126,-87.640591872,
-1,41.778463007,-87.791031401,
-1,41.911387595,-87.805852428,
-1,41.809020835,-87.637295976,
-1,41.737630731,-87.614555762,
-1,41.841369706,-87.732989843,
-1,42.004996933,-87.817633579,
-1,41.756420195,-87.719470224,
-1,41.798646303,-87.729754328,
-1,41.743624145,-87.705876622,
-1,41.826694265,-87.642347623,
-1,41.701891928,-87.531656137,
-1,41.712295952,-87.615112772,
-1,41.754582491,-87.686631644,
-1,41.940756554,-87.797009594,
-1,41.716827275,-87.669018706,
-1,41.955323288,-87.791836088,
-1,41.700423531,-87.688126654,
-1,41.702064592,-87.685191679,
-1,41.963073498,-87.758641965,
-1,41.939976338,-87.823939423,
-1,41.74667089,-87.707488644,
-1,41.739547712,-87.724024166,
-1,41.932810218,-87.787311371,
-1,41.87802884,-87.774580852,
-1,41.694943795,-87.52701906,
-1,41.838616972,-87.733470618,
-1,41.966483569,-87.756258003,
-1,41.962169844,-87.836694034,
-1,41.976878449,-87.760606771,
-1,41.994148697,-87.686408213,
-1,41.991608143,-87.736141468,
-1,41.824257641,-87.636037641,
-1,41.653058758,-87.539883973,
-1,41.645028623,-87.61497126,
-1,41.993500341,-87.752467837,
-1,41.848903587,-87.727927785,
-1,41.724860741,-87.616639624,
-1,41.724478714,-87.638439977,
-1,41.979561648,-87.799773453,
-1,41.715845246,-87.632141535,
-1,41.729301126,-87.573097409,
-1,42.019512143,-87.687192659,
-1,41.727770389,-87.565755701,
-1,41.79710092,-87.796588047,
-1,41.791420658,-87.691296325,
-1,41.808534768,-87.652813203,
-1,41.6663515,-87.629494709,
-1,41.703090986,-87.660367653,
-1,41.783154472,-87.730218631,
-1,41.743126867,-87.731421488,
-1,41.779621922,-87.593053201,
-1,41.711348904,-87.684263379,
-1,41.716986427,-87.653530796,
-1,41.994231277,-87.748337423,
-1,41.711310705,-87.661384328,
-1,41.717986512,-87.651871976,
-1,41.924690124,-87.633096763,
-1,41.892927625,-87.702070544,
-1,41.968882292,-87.668535395,
-1,41.743674001,-87.685194781,
-1,41.682695039,-87.650586117,
-1,41.653116225,-87.538668428,
-1,41.945187792,-87.820894783,
-1,41.914398429,-87.708575192,
-1,41.755256978,-87.6720603,
-1,41.81499946,-87.597484516,
-1,41.978474057,-87.714826643,
-1,42.006074109,-87.927364891,
-1,41.76205547,-87.703970709,
-1,41.788122477,-87.774331858,
-1,41.78954568,-87.603411734,
-1,41.914156891,-87.664713138,
-1,41.716983758,-87.537698988,
-1,41.792940619,-87.748799857,
-1,41.753299227,-87.682932028,
-1,41.725959083,-87.669745222,
-1,41.780218915,-87.681145857,
-1,41.730866659,-87.564627097,
-1,41.699656085,-87.707153757,
-1,41.915833808,-87.737517112,
-1,41.785907532,-87.79378471,
-1,41.949452596,-87.802237612,
-1,41.809191435,-87.724853882,
-1,41.649625081,-87.536241539,
-1,41.813859963,-87.629349402,
-1,41.797289959,-87.783178571,
-1,41.988123261,-87.774336397,
-1,41.74116515,-87.625567451,
-1,41.941026759,-87.78738095,
-1,41.980158965,-87.759746183,
-1,41.918913251,-87.65825181,
-1,41.860147488,-87.69906717,
-1,41.698276238,-87.541346002,
-1,41.971865734,-87.729725056,
-1,41.991091785,-87.773067101,
-1,41.684868058,-87.674480238,
-1,41.983644119,-87.771962784,
-1,41.741156982,-87.732572113,
-1,41.86886082,-87.740743803,
-1,41.710484414,-87.615067014,
-1,41.6954673,-87.63643458,
-1,41.714425542,-87.562178614,
-1,41.943511288,-87.721196546,
-1,41.797472328,-87.778303066,
-1,41.959894669,-87.719219814,
-1,41.889765267,-87.732580986,
-1,41.983679774,-87.771958792,
-1,41.707356603,-87.682930195,
-1,41.711578926,-87.62962783,
-1,41.752670751,-87.706125688,
-1,41.934089469,-87.679709237,
-1,41.747040171,-87.704755004,
-1,41.694863412,-87.719675104,
-1,41.782215112,-87.791168446,
-1,41.888842283,-87.669134557,
-1,41.700931277,-87.637796394,
-1,41.708234291,-87.656702996,
-1,41.782569181,-87.79118013,
-1,41.951135813,-87.698158575,
-1,41.694691242,-87.646102052,
-1,41.931073018,-87.669567596,
-1,41.72602344,-87.653061882,
-1,41.993941161,-87.728887467,
-1,41.709757283,-87.628380516,
-1,41.8041389,-87.600689704,
-1,41.749169758,-87.589427069,
-1,41.717162242,-87.664315885,
-1,41.98880165,-87.792792053,
-1,41.66419583,-87.637836895,
-1,41.993149278,-87.692182675,
-1,41.944778391,-87.835752016,
-1,41.804830136,-87.747969245,
-1,41.779004219,-87.773982093,
-1,41.855158187,-87.619092354,
-1,41.689898738,-87.645951694,
-1,41.921710068,-87.793751852,
-1,41.993247941,-87.671846444,
-1,41.975141999,-87.764597764,
-1,41.772322043,-87.731133956,
-1,41.791130303,-87.710840721,
-1,41.914571695,-87.787235388,
-1,41.99285243,-87.672262539,
-1,41.747400475,-87.70842334,
-1,41.741033223,-87.692399422,
-1,41.983751375,-87.705264145,
-1,41.844439598,-87.660528983,
-1,41.691020026,-87.541314193,
-1,41.701812047,-87.682751708,
-1,41.929596854,-87.796651067,
-1,41.787573485,-87.681122656,
-1,42.000477461,-87.692396076,
-1,41.708020968,-87.659162622,
-1,41.975544714,-87.726932137,
-1,41.985677271,-87.701666371,
-1,41.744631222,-87.629142442,
-1,41.69858783,-87.524615386,
-1,42.004058612,-87.811603555,
-1,41.871864253,-87.762106953,
-1,41.754401936,-87.594343601,
-1,41.797748108,-87.734317655,
-1,41.980260292,-87.711227137,
-1,41.658229538,-87.549547312,
-1,41.80523288,-87.73085521,
-1,41.760310694,-87.570041213,
-1,41.793723134,-87.758668416,
-1,41.692704701,-87.614752254,
-1,41.956730321,-87.663705803,
-1,41.704794708,-87.667820565,
-1,41.981980645,-87.819316271,
-1,41.742961211,-87.712156305,
-1,41.732214483,-87.625328663,
-1,41.97586893,-87.902593203,
-1,41.69248434,-87.707007295,
-1,41.768998235,-87.727392984,
-1,41.933937172,-87.771197095,
-1,41.834513653,-87.729160591,
-1,41.673322329,-87.658818386,
-1,41.729293073,-87.616681947,
-1,41.986329371,-87.836579869,
-1,41.787238965,-87.595869667,
-1,41.987475989,-87.717557059,
-1,41.919144307,-87.78164448,
-1,41.93547367,-87.787060786,
-1,41.788707172,-87.598012622,
-1,41.888842283,-87.669134557,
-1,41.871096283,-87.692500638,
-1,41.746763314,-87.702309829,
-1,42.003747435,-87.69614179,
-1,41.947560559,-87.670091344,
-1,41.720314062,-87.548284174,
-1,41.798812652,-87.642841604,
-1,41.718140236,-87.595872687,
-1,41.775734534,-87.789155326,
-1,41.733742113,-87.63503911,
-1,41.987564162,-87.771111769,
-1,41.812235548,-87.731237115,
-1,41.675410521,-87.628590726,
-1,42.014727042,-87.702622776,
-1,42.018205473,-87.806917328,
-1,41.982994891,-87.782395633,
-1,41.788770157,-87.730382343,
-1,41.675448961,-87.628593967,
-1,41.824689702,-87.690828301,
-1,41.791421836,-87.648725826,
-1,41.722665092,-87.55908002,
-1,41.724117175,-87.677310356,
-1,41.77757831,-87.743480346,
-1,41.734828158,-87.723116184,
-1,41.728180462,-87.617375709,
-1,42.017910314,-87.807780887,
-1,41.714884236,-87.66192581,
-1,42.016070596,-87.666973307,
-1,41.957596948,-87.773261317,
-1,41.690008021,-87.608356767,
-1,41.952769102,-87.794897982,
-1,41.812452453,-87.728645314,
-1,41.936012761,-87.73817097,
-1,41.820671065,-87.648843597,
-1,42.000290719,-87.694833445,
-1,41.956875902,-87.797554615,
-1,41.772508685,-87.731139542,
-1,41.707839499,-87.652587083,
-1,41.956523361,-87.700763173,
-1,41.799323,-87.766151396,
-1,41.686180731,-87.602025872,
-1,41.70767951,-87.560878571,
-1,41.833177547,-87.686395172,
-1,41.671408533,-87.656316486,
-1,41.869185256,-87.671988881,
-1,41.845993001,-87.654956118,
-1,42.010909853,-87.709143958,
-1,41.787948644,-87.77188759,
-1,41.944567545,-87.642785537,
-1,42.004834752,-87.700718975,
-1,41.782776466,-87.776567219,
-1,41.741835208,-87.623859905,
-1,41.980200404,-87.708789312,
-1,41.678730068,-87.661397565,
-1,41.996383643,-87.65942388,
-1,41.740359597,-87.668036068,
-1,41.702762116,-87.617302543,
-1,41.719669601,-87.594712365,
-1,41.846423071,-87.737959723,
-1,42.000089028,-87.707038653,
-1,41.692401845,-87.599828143,
-1,41.747413822,-87.702329111,
-1,41.729552901,-87.643440926,
-1,42.010909853,-87.709143958,
-1,41.971384432,-87.841042625,
-1,41.749114877,-87.589427703,
-1,41.826325099,-87.689813977,
-1,41.722845583,-87.642036442,
-1,41.972653398,-87.744000671,
-1,41.98132538,-87.791402515,
-1,41.798356371,-87.707371094,
-1,41.741733452,-87.590392313,
-1,41.750928519,-87.681545043,
-1,41.776451155,-87.799172607,
-1,41.736144591,-87.568422216,
-1,41.742397181,-87.70834727,
-1,41.926764338,-87.768518688,
-1,41.759620551,-87.732542878,
-1,41.797085439,-87.770979028,
-1,41.841007675,-87.646351594,
-1,41.667720158,-87.641572416,
-1,41.768895261,-87.578828858,
-1,41.76100307,-87.618370788,
-1,42.005203485,-87.694953571,
-1,41.680430998,-87.683248987,
-1,41.981731855,-87.905139282,
-1,41.985477735,-87.788582943,
-1,41.844391119,-87.657413621,
-1,41.79072583,-87.626691003,
-1,41.801569459,-87.739325027,
-1,41.747377369,-87.696220714,
-1,41.731369764,-87.669077714,
-1,41.99670985,-87.725211906,
-1,41.755020211,-87.7281915,
-1,41.789722512,-87.792703977,
-1,41.797584026,-87.800739164,
-1,41.944095319,-87.804494889,
-1,41.803016371,-87.744252043,
-1,41.864961754,-87.674837225,
-1,41.789151808,-87.598022209,
-1,41.78052911,-87.787479571,
-1,41.941631425,-87.82649184,
-1,41.752643357,-87.591868038,
-1,41.965352869,-87.772296206,
-1,41.927597466,-87.806380383,
-1,41.707149892,-87.594266069,
-1,41.936648557,-87.774025349,
-1,41.794454727,-87.720743002,
-1,41.778679415,-87.788628146,
-1,41.727273936,-87.620320133,
-1,41.788824259,-87.590193518,
-1,41.86886082,-87.740743803,
-1,41.711906889,-87.613897491,
-1,41.775577171,-87.799484148,
-1,41.717162242,-87.664315885,
-1,41.711314247,-87.551730188,
-1,41.948106278,-87.734426609,
-1,42.0006803,-87.814585411,
-1,41.717986512,-87.651871976,
-1,41.974753815,-87.792738011,
-1,41.805117768,-87.75164911,
-1,41.976392025,-87.782331185,
-1,41.943062788,-87.740847487,
-1,41.846183041,-87.648597412,
-1,41.814011958,-87.644461175,
-1,41.910927637,-87.78729584,
-1,41.772519343,-87.738453018,
-1,42.011431635,-87.774169155,
-1,41.965352869,-87.772296206,
-1,41.658190553,-87.633210094,
-1,41.738584228,-87.688774411,
-1,41.921109537,-87.760973474,
-1,41.812940301,-87.712577433,
-1,41.713607032,-87.626060318,
-1,41.737623091,-87.73852602,
-1,41.709802487,-87.638052363,
-1,41.945441105,-87.685794441,
-1,41.813976463,-87.627315884,
-1,41.844117484,-87.642784089,
-1,41.772203056,-87.73356925,
-1,41.740729983,-87.698580179,
-1,41.963243353,-87.681043872,
-1,41.795076025,-87.786776733,
-1,41.682236064,-87.667782165,
-1,41.796211943,-87.579256667,
-1,42.0050246,-87.816463345,
-1,41.874213539,-87.665019463,
-1,41.990957235,-87.718880859,
-1,41.869096864,-87.676670906,
-1,41.787535156,-87.708290403,
-1,41.706394999,-87.557187823,
-1,41.722547546,-87.568986442,
-1,41.951193458,-87.698161679,
-1,41.7811938,-87.765515565,
-1,41.937155065,-87.685573217,
-1,41.783501975,-87.725338826,
-1,41.907910867,-87.653933606,
-1,41.790483809,-87.731660727,
-1,41.911799561,-87.740655414,
-1,41.755450568,-87.709118567,
-1,41.790577129,-87.731663521,
-1,41.742821389,-87.72708219,
-1,41.970625303,-87.803661393,
-1,41.965332975,-87.746362582,
-1,41.961296198,-87.779494117,
-1,41.989380488,-87.696932485,
-1,41.972849779,-87.781868942,
-1,41.993607631,-87.747121834,
-1,41.788998869,-87.735286501,
-1,41.805126547,-87.739420545,
-1,41.803553993,-87.735701327,
-1,41.671518322,-87.656318996,
-1,41.66459197,-87.640266409,
-1,41.697057296,-87.646175728,
-1,41.954409207,-87.660035366,
-1,41.940173684,-87.734607435,
-1,41.823943633,-87.676340012,
-1,41.837404319,-87.695827641,
-1,41.957532447,-87.776927393,
-1,41.724731744,-87.616637395,
-1,42.017142459,-87.666781798,
-1,41.71767634,-87.595856013,
-1,41.874398165,-87.650224005,
-1,41.966844891,-87.877443913,
-1,41.801175508,-87.745431529,
-1,41.78634514,-87.77792604,
-1,41.658476424,-87.544717491,
-1,41.812313629,-87.595472065,
-1,41.656137978,-87.539893751,
-1,41.973810875,-87.839894953,
-1,41.928165096,-87.635028477,
-1,41.73079458,-87.642735225,
-1,41.715942186,-87.630939107,
-1,41.763955825,-87.568909373,
-1,41.684910039,-87.674622587,
-1,41.851068083,-87.629572878,
-1,41.770526079,-87.625065164,
-1,41.965136035,-87.676568077,
-1,41.942517113,-87.804434416,
-1,42.003626951,-87.68152558,
-1,41.779193604,-87.77398778,
-1,41.793018585,-87.74365051,
-1,41.698146008,-87.52461726,
-1,41.745066043,-87.713162045,
-1,41.700450626,-87.682710503,
-1,41.919743032,-87.782888609,
-1,41.740134644,-87.593543546,
-1,41.962817539,-87.781992228,
-1,41.746906993,-87.587085936,
-1,41.714832055,-87.561005367,
-1,41.83669981,-87.674565575,
-1,41.649233596,-87.544735097,
-1,41.787553164,-87.707061848,
-1,41.96274182,-87.785666045,
-1,41.713378177,-87.670533906,
-1,41.778481649,-87.737719655,
-1,41.983593995,-87.716218882,
-1,41.863365682,-87.635065878,
-1,41.992291089,-87.748329439,
-1,41.940182271,-87.821497221,
-1,41.725782536,-87.666743141,
-1,41.781479123,-87.72528094,
-1,41.799596591,-87.6193466,
-1,41.95850436,-87.778724147,
-1,41.918814383,-87.804255405,
-1,41.718830726,-87.648006031,
-1,41.97586893,-87.902593203,
-1,41.688121127,-87.637407189,
-1,41.742056827,-87.564871057,
-1,41.792123914,-87.793318202,
-1,41.846288921,-87.642448775,
-1,41.736500781,-87.607247904,
-1,41.997321575,-87.757631273,
-1,41.807708317,-87.736128549,
-1,41.781002879,-87.775277309,
-1,41.802767891,-87.632089547,
-1,41.727777003,-87.643386658,
-1,41.7737319,-87.651916442,
-1,41.920222593,-87.806136089,
-1,41.976030539,-87.774537778,
-1,41.706137112,-87.528084065,
-1,41.962497769,-87.751668525,
-1,41.872314096,-87.674923318,
-1,41.923152046,-87.727953959,
-1,41.945262584,-87.678510754,
-1,41.875887177,-87.704812232,
-1,41.877718933,-87.767335098,
-1,41.785081434,-87.625451322,
-1,41.745868539,-87.675377683,
-1,41.980069207,-87.674516886,
-1,41.718641972,-87.659710945,
-1,41.824108839,-87.645952588,
-1,41.95104422,-87.679881608,
-1,41.743230747,-87.713282306,
-1,41.708787667,-87.606219428,
-1,41.799646149,-87.75883555,
-1,41.937458616,-87.771320536,
-1,41.981960757,-87.676571744,
-1,41.973085898,-87.795193934,
-1,42.000353433,-87.678203744,
-1,41.820784719,-87.63942851,
-1,41.697862942,-87.678401127,
-1,41.71089405,-87.57005477,
-1,41.815930149,-87.659253703,
-1,41.654787981,-87.545911491,
-1,41.782619933,-87.769231845,
-1,41.700708934,-87.637787805,
-1,41.718847191,-87.648005856,
-1,41.683606608,-87.680899675,
-1,41.989358929,-87.787615546,
-1,41.795223559,-87.784336758,
-1,41.694041397,-87.677187667,
-1,41.792682087,-87.596485688,
-1,41.671535834,-87.655099962,
-1,41.972792744,-87.720816959,
-1,41.999975093,-87.694825564,
-1,41.765328086,-87.603099814,
-1,41.862306916,-87.670345376,
-1,41.735695853,-87.72631751,
-1,41.950764416,-87.80523014,
-1,42.007142825,-87.709280128,
-1,41.756458229,-87.708705648,
-1,41.926429054,-87.774588664,
-1,41.722665092,-87.55908002,
-1,41.708478599,-87.613796549,
-1,41.909097548,-87.789096885,
-1,41.720313867,-87.646829109,
-1,41.941840091,-87.817885509,
-1,41.998461715,-87.792312987,
-1,41.745402459,-87.697390863,
-1,41.732750761,-87.676343229,
-1,41.690931567,-87.673744687,
-1,41.981514051,-87.763492855,
-1,41.789114006,-87.596405544,
-1,41.926297992,-87.797762767,
-1,41.715162323,-87.660205116,
-1,42.005350621,-87.702207655,
-1,41.777763197,-87.776683908,
-1,41.959590448,-87.744970359,
-1,41.694985247,-87.528234169,
-1,41.905379201,-87.649522814,
-1,41.988417199,-87.785788108,
-1,41.758506141,-87.68797035,
-1,41.71430445,-87.616375995,
-1,41.810579553,-87.727357077,
-1,41.743768358,-87.691247277,
-1,41.92345121,-87.727962154,
-1,41.696247002,-87.524626404,
-1,42.002063283,-87.678723352,
-1,41.678756037,-87.660207594,
-1,41.986976318,-87.772113743,
-1,41.963006917,-87.781997949,
-1,41.809156775,-87.726083004,
-1,41.79388861,-87.755003433,
-1,41.88437984,-87.61440058,
-1,41.758906272,-87.673382615,
-1,41.706039697,-87.554969167,
-1,41.990736648,-87.676084265,
-1,41.694732822,-87.537698668,
-1,41.787755378,-87.600663602,
-1,41.814943269,-87.609807181,
-1,41.791130303,-87.710840721,
-1,41.680469259,-87.680799581,
-1,41.943027095,-87.740844142,
-1,41.789057941,-87.599651378,
-1,41.986030843,-87.816815631,
-1,41.781297817,-87.73994113,
-1,41.799333259,-87.758827342,
-1,41.696208025,-87.663625011,
-1,41.974501244,-87.808685867,
-1,41.977027675,-87.760815061,
-1,41.699981591,-87.699947785,
-1,41.717166592,-87.645529346,
-1,41.796908323,-87.678013466,
-1,41.700663102,-87.661919964,
-1,41.871012686,-87.671470711,
-1,41.754467268,-87.693500864,
-1,41.947603662,-87.829168433,
-1,41.727262254,-87.555083046,
-1,41.988937217,-87.718826719,
-1,41.712721785,-87.685850101,
-1,41.746770762,-87.72766067,
-1,41.77909021,-87.776430455,
-1,41.909716991,-87.793588351,
-1,41.724441501,-87.669749848,
-1,41.963360168,-87.779560811,
-1,41.69836757,-87.696408078,
-1,41.942248935,-87.813008283,
-1,41.788956798,-87.730387928,
-1,41.914378059,-87.695881521,
-1,41.984665583,-87.789189397,
-1,41.947244559,-87.761879302,
-1,41.928047146,-87.802723882,
-1,41.944751409,-87.787536641,
-1,41.651833179,-87.61430289,
-1,41.702443165,-87.652420625,
-1,41.795195207,-87.791660496,
-1,41.834071798,-87.672350486,
-1,41.999977704,-87.677762442,
-1,41.873830152,-87.664215676,
-1,42.005542226,-87.820517431,
-1,41.797819296,-87.717164591,
-1,42.011002469,-87.781889075,
-1,41.975226395,-87.686706398,
-1,41.99061444,-87.77422264,
-1,41.846215598,-87.648534673,
-1,41.746825754,-87.589369847,
-1,41.71436968,-87.617594928,
-1,41.759433307,-87.665332096,
-1,41.796511869,-87.740413251,
-1,41.973900842,-87.72328864,
-1,41.754120268,-87.621448728,
-1,41.776042009,-87.744649262,
-1,41.830474681,-87.716877208,
-1,41.906829798,-87.643831591,
-1,41.711054255,-87.551835886,
-1,41.974614328,-87.686686846,
-1,41.744570581,-87.626863876,
-1,41.952612134,-87.813839395,
